hospital_id,Hospital_address,city,contact_number,physician_id,Speciality,INSURANCE_provider_name,insurance_provider_id,,,,,,cardiologist
HSID00137514,"9876 Elm St, Miami, FL",Chicago,305-555-4567,PHY14563,uralogist,Medicare,PID5132,,,,,,
HSID00137515,"123 Oak St, Chicago, IL 60601, USA",Boston,555-9876-5432,PHY14564,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137516,"5678 Oak St, New York, NY 10001",San Francisco,555-555-8888,PHY14565,uralogist,Medicare,PID5132,,,,,,
HSID00137517,"123 Main St, San Francisco, CA 94114",Los Angeles,555-555-5556,PHY14566,neurologist,Aetna,PID5112,,,,,,
HSID00137518,"456 Oak St, Otherville USA",Los Angeles,555-555-5555,PHY14567,cardiologist,Cigna,PID5122,,,,,,
HSID00137519,"1234 Elm St, Anytown, USA",Miami,555-555-5555,PHY14568,oncologist,Medicare,PID5132,,,,,,
HSID00137520,"1234 Maple St, Anytown, USA",Anytown USA,555-555-5557,PHY14569,oncologist,Medicare,PID5132,,,,,,
HSID00137521,"3456 Elm St, Miami, FL 33101",Chicago,555-1234-5678,PHY14570,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137522,"7890 Maple St, New York, NY 10005",Anytown,555-1234-5678,PHY14571,neurologist,Aetna,PID5112,,,,,,
HSID00137523,"9012 Oak Rd, Anytown, USA",Anytown,555-555-5556,PHY14572,oncologist,Bluecross,PID5142,,,,,,
HSID00137524,"1357 Elm St, Seattle WA 98101",Seattle,555-555-5556,PHY14573,cardiologist,Medicare,PID5132,,,,,,
HSID00137525,"456 Oak St, Miami, FL 33101",Los Angeles,555-987-6543,PHY14574,cardiologist,Medicare,PID5132,,,,,,
HSID00137526,"222 Pine St, Anytown, USA",Los Angeles,555-555-5559,PHY14575,endocrinologist,Aetna,PID5112,,,,,,
HSID00137527,"789 Oak St, Los Angeles, CA 90013",Threetown,555-555-5555,PHY14576,neurologist,Cigna,PID5122,,,,,,
HSID00137528,"5678 Pine St, New York, NY 10001",Newtown USA,555-987-6543,PHY14577,endocrinologist,Aetna,PID5112,,,,,,
HSID00137529,"456 Pine St, Los Angeles, CA 90001, USA",Los Angeles,555-1234-5678,PHY14578,uralogist,Cigna,PID5122,,,,,,
HSID00137530,"789 Oak St, Anytown, USA",Los Angeles,555-555-5555,PHY14579,oncologist,Cigna,PID5122,,,,,,
HSID00137531,"3456 Maple St, Chicago, IL 60601",Chicago,555-555-5555,PHY14580,endocrinologist,Medicare,PID5132,,,,,,
HSID00137532,"9876 Elm St, Miami, FL",Los Angeles,555-123-4567,PHY14581,uralogist,Cigna,PID5122,,,,,,
HSID00137533,"321 Elm St, San Francisco CA 94109",Anytown,555-2345-6789,PHY14582,cardiologist,Cigna,PID5122,,,,,,
HSID00137534,"246 Walnut St, Chicago, IL 60601",Miami,555-555-5556,PHY14583,neurologist,Bluecross,PID5142,,,,,,
HSID00137535,"101 Maple St, Anytown, USA",Newtown2,555-3456-7890,PHY14584,neurologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137536,"123 Oak St, Chicago, IL 60601, USA",Chicago,555-555-5555,PHY14585,oncologist,Unitedhealthcare,PID5192,,,,,,
HSID00137537,"101 Maple St, Anytown, USA",San Diego,612-555-1234,PHY14586,uralogist,Bluecross,PID5142,,,,,,
HSID00137538,"246 Walnut St, Chicago, IL 60601",Anytown,555-345-7890,PHY14587,cardiologist,Medicare,PID5132,,,,,,
HSID00137539,"1234 Elm St, Los Angeles, CA 90001",Los Angeles,555-555-5555,PHY14588,uralogist,Cigna,PID5122,,,,,,
HSID00137540,"222 Pine St, Anytown, USA",Anytown,555-555-5555,PHY14589,oncologist,Bluecross,PID5142,,,,,,
HSID00137541,"246 Pine St, Seattle, WA 98101",Houston,555-555-5559,PHY14590,uralogist,Medicare,PID5132,,,,,,
HSID00137542,"1234 Main St, Anytown, USA",Threetown,555-678-9012,PHY14591,cardiologist,Cigna,PID5122,,,,,,
HSID00137543,"789 Oak St, Anytown, USA",Los Angeles,555-123-4567,PHY14592,neurologist,UnitedHealthcare,PID5192,,,,,,
HSID00137544,"1234 Main St, Anytown, USA",San Francisco,555-555-5557,PHY14593,uralogist,Aetna,PID5112,,,,,,
HSID00137545,"7890 Cedar St, Anytown, USA",Fivetown,555-555-5555,PHY14594,endocrinologist,Cigna,PID5122,,,,,,
HSID00137546,"3210 Cedar St, Houston, TX 77001",Los Angeles,555-555-5555,PHY14595,cardiologist,Aetna,PID5112,,,,,,
HSID00137547,"321 Elm St, San Francisco CA 94109",Chicago,555-555-5555,PHY14596,oncologist,Medicare,PID5132,,,,,,
HSID00137548,"3210 Pine St, Anytown, USA",Boston,555-555-5559,PHY14597,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00137549,"135 Elm St, Miami, FL 33101, USA",Fourtown,555-555-5557,PHY14598,neurologist,Aetna,PID5112,,,,,,
HSID00137550,"789 Oak St, Chicago, IL 60601",Threetown,(786) 555-7654,PHY14599,endocrinologist,Aetna,PID5112,,,,,,
HSID00137551,"9012 Oak St, Chicago, IL 60601",New York,555-555-5555,PHY14600,cardiologist,Aetna,PID5112,,,,,,
HSID00137552,"1234 Elm St, Los Angeles, CA 90001",Chicago,(646) 555-3456,PHY14601,oncologist,Cigna,PID5122,,,,,,
HSID00137553,"5678 Elm St, Denver, CO 80202",Otherville USA,(312) 555-1234,PHY14602,cardiologist,UnitedHealthcare,PID5192,,,,,,
HSID00137554,"7890 Pine St, New York NY 10001",Boston,555-3456-7890,PHY14603,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00137555,"5678 Oak Ave, Miami, FL 33109",New York,(213) 555-9876,PHY14604,neurologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137556,"1234 Maple St, Anytown, USA",San Francisco,555-555-5555,PHY14605,uralogist,Bluecross,PID5142,,,,,,
HSID00137557,"1234 Elm St, Los Angeles, CA 90001",Chicago,555-345-6789,PHY14606,neurologist,Medicare,PID5132,,,,,,
HSID00137558,"5678 Pine St, Fivetown, USA",San Francisco,555-555-5559,PHY14607,oncologist,Bluecross,PID5142,,,,,,
HSID00137559,"9012 Oak St, Anytown, USA",New York,555-555-5555,PHY14608,uralogist,Bluecross,PID5142,,,,,,
HSID00137560,"5678 Maple Ave, Chicago, IL",Los Angeles,555-2222-3333,PHY14609,uralogist,Aetna,PID5112,,,,,,
HSID00137561,"1234 Oak St, Los Angeles, CA 90001",Miami,555-555-5555,PHY14610,neurologist,Bluecross,PID5142,,,,,,
HSID00137562,"3210 Cedar St, Houston, TX 77006",Houston,555-555-5557,PHY14611,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137563,"1234 Oak St, Los Angeles, CA",Los Angeles,303-555-6789,PHY14612,uralogist,BlueCross,PID5142,,,,,,
HSID00137564,"9876 Elm St, Miami, FL",Otherville USA,555-987-6543,PHY14613,endocrinologist,Medicare,PID5132,,,,,,
HSID00137565,"1234 Elm St, Los Angeles, CA 90001",Chicago,555-555-5557,PHY14614,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137566,"1234 Main St, Anytown, USA",New York,555-3456-7890,PHY14615,endocrinologist,Medicare,PID5132,,,,,,
HSID00137567,"456 Oak St, Otherville USA",Los Angeles,555-555-6666,PHY14616,oncologist,Bluecross,PID5142,,,,,,
HSID00137568,"3210 Pine St, Boston, MA 02108",Fivetown,555-555-5555,PHY14617,oncologist,Unitedhealthcare,PID5192,,,,,,
HSID00137569,"1234 Elm St, Anytown, USA",Anytown,555-555-5555,PHY14618,oncologist,Aetna,PID5112,,,,,,
HSID00137570,"9012 Pine St, Chicago, IL 60601",Newtown2,555-123-4567,PHY14619,oncologist,Medicare,PID5132,,,,,,
HSID00137571,"1234 Maple St, Anytown, USA",Los Angeles,555-555-5555,PHY14620,endocrinologist,Cigna,PID5122,,,,,,
HSID00137572,"123 Main St, Anytown, USA",San Diego,555-3456-2345,PHY14621,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137573,"1234 Maple St, Los Angeles, CA 90001",Miami,555-987-6543,PHY14622,cardiologist,Cigna,PID5122,,,,,,
HSID00137574,"4567 Oak Ave, Los Angeles, CA 90012",Anytown,555-234-5678,PHY14623,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00137575,"123 Main St, Anytown USA",Seattle,555-555-5558,PHY14624,neurologist,Bluecross,PID5142,,,,,,
HSID00137576,"321 Pine St, Otherville USA",Seattle,555-2222-3333,PHY14625,cardiologist,Cigna,PID5122,,,,,,
HSID00137577,"3456 Oak St, Threetown, USA",Otherville USA,555-987-6543,PHY14626,oncologist,Cigna,PID5122,,,,,,
HSID00137578,"789 Maple St, New York, NY 10001, USA",Othernewtown,555-555-5555,PHY14627,neurologist,Cigna,PID5122,,,,,,
HSID00137579,"3210 Pine St, Anytown, USA",Boston,555-555-5559,PHY14628,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137580,"123 Main St, New York, NY 10001",Los Angeles,555-555-5555,PHY14629,uralogist,Aetna,PID5112,,,,,,
HSID00137581,"4567 Oak Ave, San Francisco, CA 94110",Los Angeles,555-987-6543,PHY14630,oncologist,Cigna,PID5122,,,,,,
HSID00137582,"789 Pine St, Anytown USA 34567",Anytown,(213) 555-9876,PHY14631,neurologist,Bluecross,PID5142,,,,,,
HSID00137583,"123 Main St, San Francisco, CA 94114",Anytown USA,555-234-5678,PHY14632,endocrinologist,Cigna,PID5122,,,,,,
HSID00137584,"6789 Elm St, Othertown, USA",Miami,555-555-5555,PHY14633,neurologist,Bluecross,PID5142,,,,,,
HSID00137585,"5678 Maple Ave, Chicago, IL",Anytown USA,555-555-5555,PHY14634,oncologist,Cigna,PID5122,,,,,,
HSID00137586,"5678 Oak Ave, New York, NY 10001",New York,555-3456-2345,PHY14635,cardiologist,Aetna,PID5112,,,,,,
HSID00137587,"456 Maple St, Los Angeles CA 90001",Seattle,555-555-5558,PHY14636,cardiologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137588,"101 Maple Ave, Anytown USA 45678",Houston,555-345-7890,PHY14637,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137589,"5678 Oak Ave, New York, NY 10001",Othertown,555-555-7777,PHY14638,uralogist,Bluecross,PID5142,,,,,,
HSID00137590,"5678 Oak Ave, New York, NY 10001",Seattle,555-555-5556,PHY14639,endocrinologist,Aetna,PID5112,,,,,,
HSID00137591,"246 Pine St, Seattle, WA 98101",Atlanta,555-555-5555,PHY14640,endocrinologist,Medicare,PID5132,,,,,,
HSID00137592,"4567 Oak Ave, Los Angeles, CA 90012",Otherville USA,555-3456-2345,PHY14641,neurologist,Bluecross,PID5142,,,,,,
HSID00137593,"3456 Pine St, Anytown, USA",San Francisco,555-555-5559,PHY14642,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137594,"9012 Pine St, New York, NY 10001",Seattle,555-555-5555,PHY14643,uralogist,Bluecross,PID5142,,,,,,
HSID00137595,"5678 Oak St, New York, NY 10001",Anytown USA,555-123-4567,PHY14644,cardiologist,Aetna,PID5112,,,,,,
HSID00137596,"456 Elm St, Anytown, USA",Los Angeles,555-555-5555,PHY14645,endocrinologist,Cigna,PID5122,,,,,,
HSID00137597,"789 Maple St, New York, NY 10001, USA",Houston,555-123-4567,PHY14646,uralogist,Bluecross,PID5142,,,,,,
HSID00137598,"3210 Pine St, Anytown, USA",Denver,555-345-7890,PHY14647,uralogist,Bluecross,PID5142,,,,,,
HSID00137599,"1234 Main St, Anytown, USA",New York,555-555-5558,PHY14648,endocrinologist,Aetna,PID5112,,,,,,
HSID00137600,"5678 Pine St, New York, NY 10001",Los Angeles,555-1234-5678,PHY14649,uralogist,Medicare,PID5132,,,,,,
HSID00137601,"1234 Main St, Anytown, USA",Seattle,555-1234-5678,PHY14650,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137602,"7890 Pine St, New York NY 10001",Anytown,555-555-5555,PHY14651,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00137603,"123 Main St, Anytown USA 12345",Otherville USA,555-555-5557,PHY14652,uralogist,Cigna,PID5122,,,,,,
HSID00137604,"123 Main St, Anytown, USA",Anytown USA,555-555-5555,PHY14653,cardiologist,Cigna,PID5122,,,,,,
HSID00137605,"123 Main St, Anytown USA",Anytown,555-123-4567,PHY14654,endocrinologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137606,"123 Main St, Anytown, USA",Los Angeles,555-7890-1234,PHY14655,cardiologist,Aetna,PID5112,,,,,,
HSID00137607,"7890 Pine St, New York NY 10001",Anytown USA,555-555-5557,PHY14656,oncologist,Aetna,PID5112,,,,,,
HSID00137608,"7654 Cedar Rd, Denver, CO 80206",Fivetown,555-555-5559,PHY14657,oncologist,Bluecross,PID5142,,,,,,
HSID00137609,"7890 Maple St, New York, NY 10005",Denver,555-9876-5432,PHY14658,uralogist,Cigna,PID5122,,,,,,
HSID00137610,"5678 Pine St, New York, NY 10001",San Francisco,555-234-5678,PHY14659,oncologist,Aetna,PID5112,,,,,,
HSID00137611,"3210 Cedar St, Houston, TX 77001",San Francisco,555-555-5555,PHY14660,endocrinologist,Cigna,PID5122,,,,,,
HSID00137612,"456 Elm St, Anytown, USA",New York,555-555-5559,PHY14661,endocrinologist,Cigna,PID5122,,,,,,
HSID00137613,"7890 Pine St, New York, NY 10001",Anytown USA,555-7890-1234,PHY14662,uralogist,Bluecross,PID5142,,,,,,
HSID00137614,"4567 Oak Ave, San Francisco, CA 94110",San Francisco,555-1234-5678,PHY14663,oncologist,Bluecross,PID5142,,,,,,
HSID00137615,"3456 Oak Ave, Los Angeles, CA 90012",Seattle,555-555-5559,PHY14664,cardiologist,Cigna,PID5122,,,,,,
HSID00137616,"5678 Elm St, Anytown, USA",Chicago,555-6789-0123,PHY14665,oncologist,Bluecross,PID5142,,,,,,
HSID00137617,"321 Elm St, San Francisco CA 94109",Seattle,555-9876-5432,PHY14666,uralogist,Bluecross,PID5142,,,,,,
HSID00137618,"7890 Maple St, Fourtown, USA",Boston,555-678-9012,PHY14667,uralogist,Bluecross,PID5142,,,,,,
HSID00137619,"7654 Cedar Rd, Denver, CO 80206",Atlanta,555-555-5556,PHY14668,oncologist,Cigna,PID5122,,,,,,
HSID00137620,"1234 Oak St, Chicago IL 60601",Seattle,(213) 555-9876,PHY14669,cardiologist,Medicare,PID5132,,,,,,
HSID00137621,"135 Maple St, Boston, MA 02108",Los Angeles,555-1234-5678,PHY14670,neurologist,Cigna,PID5122,,,,,,
HSID00137622,"246 Pine St, Seattle, WA 98101",Fivetown,555-567-8901,PHY14671,uralogist,Aetna,PID5112,,,,,,
HSID00137623,"3456 Elm St, Miami, FL 33101",Denver,555-987-6543,PHY14672,cardiologist,Bluecross,PID5142,,,,,,
HSID00137624,"3210 Cedar Rd, Miami, FL 33101",Othertown,555-678-9012,PHY14673,endocrinologist,Cigna,PID5122,,,,,,
HSID00137625,"9012 Pine St, New York, NY 10001",Otherville USA,555-555-5555,PHY14674,oncologist,Cigna,PID5122,,,,,,
HSID00137626,"5678 Pine St, Fivetown, USA",Fourtown,555-555-5558,PHY14675,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137627,"9012 Pine St, New York, NY 10001",New York,555-555-5555,PHY14676,neurologist,Aetna,PID5112,,,,,,
HSID00137628,"5678 Pine St, Fivetown, USA",New York,555-234-5678,PHY14677,oncologist,Medicare,PID5132,,,,,,
HSID00137629,"456 Oak St, Anytown USA 23456",Los Angeles,555-555-5557,PHY14678,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137630,"7890 Cedar St, Anytown, USA",Chicago,555-555-5555,PHY14679,neurologist,Aetna,PID5112,,,,,,
HSID00137631,"9012 Oak Rd, Anytown, USA",Seattle,555-1234-5678,PHY14680,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00137632,"789 Elm St, Newtown USA",San Francisco,555-555-5555,PHY14681,oncologist,Cigna,PID5122,,,,,,
HSID00137633,"5678 Oak St, New York, NY 10001",Seattle,(832) 555-6789,PHY14682,endocrinologist,Aetna,PID5112,,,,,,
HSID00137634,"3210 Cedar Rd, Miami, FL 33101",Boston,555-9876-5432,PHY14683,endocrinologist,Aetna,PID5112,,,,,,
HSID00137635,"1234 Oak St, Chicago IL 60601",Boston,303-555-6789,PHY14684,cardiologist,Bluecross,PID5142,,,,,,
HSID00137636,"456 Elm St, Los Angeles, CA 90001",Anytown,555-555-5555,PHY14685,cardiologist,Bluecross,PID5142,,,,,,
HSID00137637,"7890 Pine St, New York NY 10001",Anytown,555-987-6543,PHY14686,neurologist,Aetna,PID5112,,,,,,
HSID00137638,"1234 Oak St, Los Angeles, CA",Anytown USA,555-555-5559,PHY14687,cardiologist,Cigna,PID5122,,,,,,
HSID00137639,"789 Oak St, Anytown, USA",Anytown USA,555-555-6666,PHY14688,oncologist,Aetna,PID5112,,,,,,
HSID00137640,"321 Pine St, Otherville USA",Los Angeles,555-555-6666,PHY14689,neurologist,Cigna,PID5122,,,,,,
HSID00137641,"101 Maple Ave, Anytown USA 45678",Chicago,555-555-5559,PHY14690,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00137642,"123 Main St, Anytown USA 12345",Los Angeles,555-1234567,PHY14691,cardiologist,Medicare,PID5132,,,,,,
HSID00137643,"4567 Maple St, Miami, FL 33101",Los Angeles,555-1234-5678,PHY14692,neurologist,Cigna,PID5122,,,,,,
HSID00137644,"5678 Oak Ave, Miami, FL 33109",Los Angeles,555-555-5558,PHY14693,uralogist,Aetna,PID5112,,,,,,
HSID00137645,"1357 Main St, New York, NY",Anytown,555-555-5557,PHY14694,cardiologist,Cigna,PID5122,,,,,,
HSID00137646,"7890 Pine St, New York, NY 10001",Chicago,555-9876-5432,PHY14695,uralogist,Aetna,PID5112,,,,,,
HSID00137647,"5678 Pine St, Fivetown, USA",Los Angeles,555-555-5559,PHY14696,neurologist,Unitedhealthcare,PID5192,,,,,,
HSID00137648,"1234 Elm St, Anytown, USA",Los Angeles,555-345-6789,PHY14697,endocrinologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137649,"3456 Oak St, Threetown, USA",Los Angeles,555-555-5555,PHY14698,neurologist,Cigna,PID5122,,,,,,
HSID00137650,"4567 Maple Ave, Los Angeles CA 90001",Miami,555-555-5556,PHY14699,endocrinologist,Aetna,PID5112,,,,,,
HSID00137651,"123 Main St, Anytown, USA",Anytown,555-555-5555,PHY14700,uralogist,UnitedHealthcare,PID5192,,,,,,
HSID00137652,"1234 Main St, Anytown, USA",Chicago,555-555-5559,PHY14701,oncologist,BlueCross BlueShield,PID5142,,,,,,
HSID00137653,"456 Pine St, New York, NY 10012",Los Angeles,555-123-4567,PHY14702,oncologist,Bluecross,PID5142,,,,,,
HSID00137654,"9012 Oak Rd, Anytown, USA",Otherville USA,(213) 555-9876,PHY14703,uralogist,Cigna,PID5122,,,,,,
HSID00137655,"9012 Oak St, Chicago, IL 60601",Anytown USA,555-555-5555,PHY14704,endocrinologist,Aetna,PID5112,,,,,,
HSID00137656,"5678 Elm St, Denver, CO 80202",New York,555-123-4567,PHY14705,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137657,"1234 Elm St, Los Angeles, CA 90001",Threetown,555-987-6543,PHY14706,oncologist,Cigna,PID5122,,,,,,
HSID00137658,"1234 Oak St, Los Angeles, CA",Miami,555-555-5558,PHY14707,oncologist,Bluecross,PID5142,,,,,,
HSID00137659,"567 Maple St, Newtown2, USA",Los Angeles,555-555-8888,PHY14708,oncologist,Aetna,PID5112,,,,,,
HSID00137660,"123 Main St, Anytown, USA",Othertown,555-555-7777,PHY14709,endocrinologist,Medicare,PID5132,,,,,,
HSID00137661,"1234 Maple St, Anytown, USA",Seattle,555-555-5556,PHY14710,endocrinologist,Cigna,PID5122,,,,,,
HSID00137662,"456 Elm St, Othertown, USA",Chicago,555-555-5557,PHY14711,uralogist,Bluecross,PID5142,,,,,,
HSID00137663,"789 Oak St, Newtown, USA",Newtown2,617-555-2345,PHY14712,uralogist,Unitedhealthcare,PID5192,,,,,,
HSID00137664,"5678 Oak Ave, New York, NY 10001",Othertown,555-678-9012,PHY14713,uralogist,BlueCross,PID5142,,,,,,
HSID00137665,"5678 Pine St, Fivetown, USA",Newtown2,555-6789-0123,PHY14714,cardiologist,Cigna,PID5122,,,,,,
HSID00137666,"3456 Maple St, Chicago, IL 60601",Miami,555-555-5555,PHY14715,oncologist,Bluecross,PID5142,,,,,,
HSID00137667,"3210 Cedar St, Houston, TX 77006",San Diego,555-555-5558,PHY14716,oncologist,Aetna,PID5112,,,,,,
HSID00137668,"5678 Maple Ave, Anytown, USA",Newtown USA,555-555-5555,PHY14717,endocrinologist,Unitedhealthcare,PID5192,,,,,,
HSID00137669,"456 Pine St, New York, NY 10012",Otherville USA,555-555-5557,PHY14718,endocrinologist,Cigna,PID5122,,,,,,
HSID00137670,"135 Elm St, Miami, FL 33101, USA",Los Angeles,555-6789-0123,PHY14719,oncologist,Cigna,PID5122,,,,,,
HSID00137671,"1234 Elm St, Atlanta, GA 30303",Newtown USA,555-555-5559,PHY14720,cardiologist,Unitedhealthcare,PID5192,,,,,,
HSID00137672,"7890 Maple St, New York, NY 10005",Minneapolis,555-555-5559,PHY14721,oncologist,Unitedhealthcare,PID5192,,,,,,
HSID00137673,"1012 Pine St, Chicago, IL 60601",Anytown,555-555-5555,PHY14722,uralogist,Bluecross,PID5142,,,,,,
HSID00137674,"9012 Oak Rd, Anytown, USA",Houston,555-555-5557,PHY14723,oncologist,Bluecross,PID5142,,,,,,
HSID00137675,"5678 Oak Ave, Miami, FL 33109",Chicago,555-555-5559,PHY14724,neurologist,Aetna,PID5112,,,,,,
HSID00137676,"123 Main St, Anytown, USA",Chicago,555-555-5555,PHY14725,uralogist,Aetna,PID5112,,,,,,
HSID00137677,"456 Oak St, Anytown USA 23456",Fivetown,555-987-6543,PHY14726,oncologist,Unitedhealthcare,PID5192,,,,,,
HSID00137678,"4567 Oak Ave, Los Angeles, CA 90012",Los Angeles,555-555-5556,PHY14727,uralogist,Aetna,PID5112,,,,,,
HSID00137679,"123 Maple St, San Francisco, CA 94110",Chicago,555-555-5555,PHY14728,cardiologist,Aetna,PID5112,,,,,,
HSID00137680,"456 Oak St, Miami, FL 33101",Houston,555-6789-0123,PHY14729,oncologist,Bluecross,PID5142,,,,,,
HSID00137681,"9012 Pine St, New York, NY 10001",Boston,555-222-3333,PHY14730,oncologist,BlueCross,PID5142,,,,,,
HSID00137682,"1357 Elm St, Seattle WA 98101",Atlanta,555-555-5556,PHY14731,uralogist,Bluecross,PID5142,,,,,,
HSID00137683,"789 Elm St, Newtown USA",Los Angeles,555-555-5555,PHY14732,cardiologist,Medicare,PID5132,,,,,,
HSID00137684,"123 Oak St, Chicago, IL 60601, USA",Chicago,(786) 555-7654,PHY14733,oncologist,Cigna,PID5122,,,,,,
HSID00137685,"5678 Elm St, Denver, CO 80202",Houston,555-555-5558,PHY14734,neurologist,Bluecross,PID5142,,,,,,
HSID00137686,"3210 Cedar St, Houston, TX 77001",Chicago,555-555-7777,PHY14735,uralogist,Aetna,PID5112,,,,,,
HSID00137687,"9012 Pine St, New York, NY 10001",Los Angeles,555-1234-5678,PHY14736,neurologist,Cigna,PID5122,,,,,,
HSID00137688,"246 Walnut St, Chicago, IL 60601",Los Angeles,555-3456-7890,PHY14737,uralogist,Medicare,PID5132,,,,,,
HSID00137689,"1234 Oak St, Chicago IL 60601",Boston,555-9876-5432,PHY14738,neurologist,Bluecross,PID5142,,,,,,
HSID00137690,"1234 Elm St, Los Angeles, CA 90001",Miami,555-555-6666,PHY14739,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137691,"7654 Cedar Rd, Denver, CO 80206",Otherville USA,555-987-6543,PHY14740,endocrinologist,Aetna,PID5112,,,,,,
HSID00137692,"456 Oak St, Anytown USA 23456",Anytown,555-9876-5432,PHY14741,neurologist,Cigna,PID5122,,,,,,
HSID00137693,"1234 Oak St, Chicago IL 60601",Anytown USA,555-555-5557,PHY14742,neurologist,Aetna,PID5112,,,,,,
HSID00137694,"7890 Pine St, New York NY 10001",Anytown,555-555-5556,PHY14743,uralogist,Bluecross,PID5142,,,,,,
HSID00137695,"222 Pine St, Anytown, USA",Seattle,(786) 555-7654,PHY14744,uralogist,Bluecross,PID5142,,,,,,
HSID00137696,"456 Maple St, Los Angeles CA 90001",Chicago,555-9876-5432,PHY14745,oncologist,Medicare,PID5132,,,,,,
HSID00137697,"1234 Main St, Anytown, USA",New York,555-555-7777,PHY14746,neurologist,Bluecross,PID5142,,,,,,
HSID00137698,"3456 Oak St, Threetown, USA",Los Angeles,555-555-5557,PHY14747,neurologist,Cigna,PID5122,,,,,,
HSID00137699,"321 Pine St, Otherville USA",Los Angeles,555-555-5555,PHY14748,endocrinologist,Bluecross,PID5142,,,,,,
HSID00137700,"1234 Elm St, Minneapolis, MN 55405",Othertown,555-555-5555,PHY14749,endocrinologist,Cigna,PID5122,,,,,,
HSID00137701,"5678 Maple Ave, Chicago, IL",Newtown,555-123-4567,PHY14750,neurologist,Cigna,PID5122,,,,,,
HSID00137702,"789 Oak St, Los Angeles, CA 90013",New York,555-555-5555,PHY14751,uralogist,Cigna,PID5122,,,,,,
HSID00137703,"456 Oak St, Otherville USA",Los Angeles,555-345-6789,PHY14752,endocrinologist,Aetna,PID5112,,,,,,
